session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s00369,192.168.1.153,17.253.144.10,"[43.76, 62.45, 51.23, 21.85, 14.79, 19.42, 5.48, 6.97, 19.96, 27.12, 7.76, 4.13, 17.98, 8.04]",False
s00052,192.168.1.42,93.184.216.34,"[20.03, 69.51, 51.58, 48.88, 54.52, 91.63, 30.5, 32.81, 28.61, 11.05, 34.84]",False
s00286,192.168.1.118,104.16.85.20,"[28.64, 14.27, 19.72, 5.79, 8.6]",False
s00927,192.168.1.78,194.26.29.112,"[69.42, 68.92, 69.48, 58.94, 64.28, 76.83, 46.38]",True
s00646,192.168.1.78,45.154.255.88,"[11.84, 13.93, 12.26, 13.54, 15.05, 16.2, 18.53, 11.86, 13.28, 17.0, 18.31]",True
s00130,192.168.1.39,17.253.144.10,"[44.3, 110.94, 33.39, 16.34, 56.14, 28.03, 92.79, 53.86, 187.7]",False
s00689,192.168.1.78,195.123.245.9,"[31.65, 30.35, 30.54, 29.41, 30.47, 31.77, 29.82, 30.95, 30.04, 29.9, 28.86]",True
s00812,192.168.1.10,45.154.255.88,"[257.13, 224.65, 238.5, 258.45, 239.08, 221.83, 253.31]",True
s00095,192.168.1.77,17.253.144.10,"[4.93, 24.07, 4.57, 6.67, 12.54, 15.01, 31.93, 6.62, 32.15, 47.85, 26.24]",False
s00317,192.168.1.65,13.107.21.200,"[1.19, 0.57, 70.02, 1.64, 1.45, 34.4, 72.35, 76.91, 2.48]",False
s00037,192.168.1.60,17.253.144.10,"[0.25, 28.61, 2.6, 1.41, 2.31, 2.33, 57.17, 1.8, 2.75, 0.55, 2.37, 33.36, 3.23, 0.38]",False
s00665,192.168.1.10,203.0.113.90,"[212.74, 205.17, 163.74, 160.89, 202.53, 204.48, 150.65, 162.29, 167.05, 198.94, 205.25, 182.86, 176.33, 184.74, 186.93, 142.81, 165.7, 202.61, 186.63, 153.82, 174.14]",True
s00083,192.168.1.89,151.101.1.140,"[47.08, 46.29, 36.78, 78.09, 88.98, 55.45, 86.41, 20.72, 31.87, 57.69, 24.89, 7.32]",False
s00873,192.168.1.10,203.0.113.90,"[29.92, 29.67, 29.87, 28.34, 29.2, 30.29, 29.37, 27.5, 30.13, 29.66, 30.53, 30.45, 30.24, 30.93, 29.6, 29.05, 30.12, 29.15, 30.8, 29.29, 29.51, 31.36, 30.79, 31.48, 30.58]",True
s00764,192.168.1.210,194.26.29.112,"[29.7, 29.45, 29.41, 30.25, 29.9, 29.64, 28.83, 29.68, 28.45, 30.61, 30.64, 29.23, 28.38, 29.55, 29.71, 31.05, 29.43, 31.64, 30.82, 30.49, 31.32, 32.91]",True
s01002,192.168.1.210,185.220.101.44,"[300.54, 294.83, 319.64, 279.25, 268.86, 295.51, 304.27, 322.93, 287.56, 330.17]",True
s00543,192.168.1.167,151.101.1.140,"[12.57, 12.73, 45.82, 26.03, 23.7, 17.02, 9.53, 10.94, 10.8, 11.87, 4.67, 10.99, 57.22]",False
s00320,192.168.1.129,198.51.100.25,"[366.52, 29.45, 58.42, 94.54, 9.88, 36.24, 86.98, 22.9, 16.69, 31.48, 17.57, 107.01]",False
s00190,192.168.1.11,17.253.144.10,"[2.78, 2.95, 2.25, 0.36, 0.72, 1.92, 2.02, 1.22, 49.34]",False
s01124,192.168.1.142,195.123.245.9,"[47.31, 51.89, 52.32, 50.98, 52.56, 44.86, 44.63, 56.16, 59.02, 52.92]",True
s00624,192.168.1.10,185.220.101.44,"[51.57, 48.51, 50.65, 51.48, 51.55, 41.12, 39.66, 40.38, 52.18, 47.51, 38.2, 50.18, 39.73, 40.5, 45.65, 42.31, 39.23, 41.47, 38.02]",True
s00250,192.168.1.228,93.184.216.34,"[43.91, 94.62, 35.5, 10.6, 85.53, 74.54]",False
s00451,192.168.1.185,198.51.100.25,"[21.78, 6.68, 6.61, 45.15, 45.99, 17.52, 4.86, 4.88, 25.97]",False
